Delivery Day,Hours,"Prices
(EUR/MWh)",datetime
6/1/2020,H8,27.45,2020-06-01 08:00:00
6/1/2020,H9,28.43,2020-06-01 09:00:00
6/1/2020,H10,26.7,2020-06-01 10:00:00
6/1/2020,H11,24.75,2020-06-01 11:00:00
6/1/2020,H12,23.74,2020-06-01 12:00:00
6/1/2020,H13,25.04,2020-06-01 13:00:00
6/1/2020,H14,31.59,2020-06-01 14:00:00
6/1/2020,H15,37.49,2020-06-01 15:00:00
6/1/2020,H16,43.03,2020-06-01 16:00:00
6/1/2020,H17,51.06,2020-06-01 17:00:00
6/1/2020,H18,51.06,2020-06-01 18:00:00
6/1/2020,H19,45.57,2020-06-01 19:00:00
6/1/2020,H20,43.03,2020-06-01 20:00:00
6/1/2020,H21,38.64,2020-06-01 21:00:00
6/1/2020,H22,35.44,2020-06-01 22:00:00
6/1/2020,H23,29.15,2020-06-01 23:00:00
6/1/2020,H24,27.53,2020-06-01 00:00:00
6/2/2020,H1,32.84,2020-06-02 01:00:00
6/2/2020,H2,33.95,2020-06-02 02:00:00
6/2/2020,H3,36.54,2020-06-02 03:00:00
6/2/2020,H4,50.65,2020-06-02 04:00:00
6/2/2020,H5,61.5,2020-06-02 05:00:00
6/2/2020,H6,69.56,2020-06-02 06:00:00
6/2/2020,H7,64.23,2020-06-02 07:00:00
6/2/2020,H8,56.6,2020-06-02 08:00:00
6/2/2020,H9,52.81,2020-06-02 09:00:00
6/2/2020,H10,49.14,2020-06-02 10:00:00
6/2/2020,H11,46.26,2020-06-02 11:00:00
6/2/2020,H12,45.58,2020-06-02 12:00:00
6/2/2020,H13,45.91,2020-06-02 13:00:00
6/2/2020,H14,48.01,2020-06-02 14:00:00
6/2/2020,H15,53.0,2020-06-02 15:00:00
6/2/2020,H16,59.7,2020-06-02 16:00:00
6/2/2020,H17,62.16,2020-06-02 17:00:00
6/2/2020,H18,50.1,2020-06-02 18:00:00
6/2/2020,H19,40.93,2020-06-02 19:00:00
6/2/2020,H20,35.89,2020-06-02 20:00:00
6/2/2020,H21,31.5,2020-06-02 21:00:00
6/2/2020,H22,35.96,2020-06-02 22:00:00
6/2/2020,H23,32.17,2020-06-02 23:00:00
6/2/2020,H24,28.95,2020-06-02 00:00:00
6/3/2020,H1,33.08,2020-06-03 01:00:00
6/3/2020,H2,35.12,2020-06-03 02:00:00
6/3/2020,H3,44.99,2020-06-03 03:00:00
6/3/2020,H4,56.1,2020-06-03 04:00:00
6/3/2020,H5,69.75,2020-06-03 05:00:00
6/3/2020,H6,73.96,2020-06-03 06:00:00
6/3/2020,H7,78.61,2020-06-03 07:00:00
6/3/2020,H8,69.5,2020-06-03 08:00:00
6/3/2020,H9,66.88,2020-06-03 09:00:00
6/3/2020,H10,65.53,2020-06-03 10:00:00
6/3/2020,H11,63.12,2020-06-03 11:00:00
6/3/2020,H12,65.43,2020-06-03 12:00:00
6/3/2020,H13,70.05,2020-06-03 13:00:00
6/3/2020,H14,74.92,2020-06-03 14:00:00
6/3/2020,H15,80.53,2020-06-03 15:00:00
6/3/2020,H16,72.18,2020-06-03 16:00:00
6/3/2020,H17,64.95,2020-06-03 17:00:00
6/3/2020,H18,54.94,2020-06-03 18:00:00
6/3/2020,H19,50.84,2020-06-03 19:00:00
6/3/2020,H20,48.43,2020-06-03 20:00:00
6/3/2020,H21,39.53,2020-06-03 21:00:00
6/3/2020,H22,37.65,2020-06-03 22:00:00
6/3/2020,H23,36.08,2020-06-03 23:00:00
6/3/2020,H24,34.48,2020-06-03 00:00:00
6/4/2020,H1,35.01,2020-06-04 01:00:00
6/4/2020,H2,34.71,2020-06-04 02:00:00
6/4/2020,H3,34.91,2020-06-04 03:00:00
6/4/2020,H4,36.1,2020-06-04 04:00:00
6/4/2020,H5,39.54,2020-06-04 05:00:00
6/4/2020,H6,42.92,2020-06-04 06:00:00
6/4/2020,H7,46.4,2020-06-04 07:00:00
6/4/2020,H8,48.61,2020-06-04 08:00:00
6/4/2020,H9,50.16,2020-06-04 09:00:00
6/4/2020,H10,48.76,2020-06-04 10:00:00
6/4/2020,H11,46.73,2020-06-04 11:00:00
6/4/2020,H12,44.78,2020-06-04 12:00:00
6/4/2020,H13,45.8,2020-06-04 13:00:00
6/4/2020,H14,54.91,2020-06-04 14:00:00
6/4/2020,H15,60.99,2020-06-04 15:00:00
6/4/2020,H16,56.45,2020-06-04 16:00:00
6/4/2020,H17,51.96,2020-06-04 17:00:00
6/4/2020,H18,46.11,2020-06-04 18:00:00
6/4/2020,H19,41.39,2020-06-04 19:00:00
6/4/2020,H20,39.76,2020-06-04 20:00:00
6/4/2020,H21,35.6,2020-06-04 21:00:00
6/4/2020,H22,39.29,2020-06-04 22:00:00
6/4/2020,H23,35.78,2020-06-04 23:00:00
6/4/2020,H24,33.17,2020-06-04 00:00:00
6/5/2020,H1,39.09,2020-06-05 01:00:00
6/5/2020,H2,41.72,2020-06-05 02:00:00
6/5/2020,H3,52.87,2020-06-05 03:00:00
6/5/2020,H4,70.01,2020-06-05 04:00:00
6/5/2020,H5,75.74,2020-06-05 05:00:00
6/5/2020,H6,87.92,2020-06-05 06:00:00
6/5/2020,H7,79.46,2020-06-05 07:00:00
6/5/2020,H8,70.04,2020-06-05 08:00:00
6/5/2020,H9,68.84,2020-06-05 09:00:00
6/5/2020,H10,64.93,2020-06-05 10:00:00
6/5/2020,H11,65.07,2020-06-05 11:00:00
6/5/2020,H12,65.6,2020-06-05 12:00:00
6/5/2020,H13,67.09,2020-06-05 13:00:00
6/5/2020,H14,75.05,2020-06-05 14:00:00
6/5/2020,H15,77.83,2020-06-05 15:00:00
6/5/2020,H16,81.14,2020-06-05 16:00:00
6/5/2020,H17,77.62,2020-06-05 17:00:00
6/5/2020,H18,65.03,2020-06-05 18:00:00
6/5/2020,H19,58.17,2020-06-05 19:00:00
6/5/2020,H20,56.07,2020-06-05 20:00:00
6/5/2020,H21,55.02,2020-06-05 21:00:00
6/5/2020,H22,41.21,2020-06-05 22:00:00
6/5/2020,H23,37.74,2020-06-05 23:00:00
6/5/2020,H24,36.56,2020-06-05 00:00:00
6/6/2020,H1,28.78,2020-06-06 01:00:00
6/6/2020,H2,30.01,2020-06-06 02:00:00
6/6/2020,H3,36.03,2020-06-06 03:00:00
6/6/2020,H4,41.75,2020-06-06 04:00:00
6/6/2020,H5,48.26,2020-06-06 05:00:00
6/6/2020,H6,51.39,2020-06-06 06:00:00
6/6/2020,H7,48.07,2020-06-06 07:00:00
6/6/2020,H8,44.06,2020-06-06 08:00:00
6/6/2020,H9,41.62,2020-06-06 09:00:00
6/6/2020,H10,39.06,2020-06-06 10:00:00
6/6/2020,H11,37.0,2020-06-06 11:00:00
6/6/2020,H12,37.09,2020-06-06 12:00:00
6/6/2020,H13,38.03,2020-06-06 13:00:00
6/6/2020,H14,41.79,2020-06-06 14:00:00
6/6/2020,H15,45.95,2020-06-06 15:00:00
6/6/2020,H16,48.26,2020-06-06 16:00:00
6/6/2020,H17,47.2,2020-06-06 17:00:00
6/6/2020,H18,44.86,2020-06-06 18:00:00
6/6/2020,H19,40.07,2020-06-06 19:00:00
6/6/2020,H20,38.08,2020-06-06 20:00:00
6/6/2020,H21,34.82,2020-06-06 21:00:00
6/6/2020,H22,56.07,2020-06-06 22:00:00
6/6/2020,H23,49.28,2020-06-06 23:00:00
6/6/2020,H24,44.04,2020-06-06 00:00:00
6/7/2020,H1,28.99,2020-06-07 01:00:00
6/7/2020,H2,30.04,2020-06-07 02:00:00
6/7/2020,H3,32.17,2020-06-07 03:00:00
6/7/2020,H4,34.38,2020-06-07 04:00:00
6/7/2020,H5,36.54,2020-06-07 05:00:00
6/7/2020,H6,35.41,2020-06-07 06:00:00
6/7/2020,H7,35.03,2020-06-07 07:00:00
6/7/2020,H8,33.22,2020-06-07 08:00:00
6/7/2020,H9,33.03,2020-06-07 09:00:00
6/7/2020,H10,32.11,2020-06-07 10:00:00
6/7/2020,H11,31.15,2020-06-07 11:00:00
6/7/2020,H12,31.54,2020-06-07 12:00:00
6/7/2020,H13,35.35,2020-06-07 13:00:00
6/7/2020,H14,37.39,2020-06-07 14:00:00
6/7/2020,H15,40.91,2020-06-07 15:00:00
6/7/2020,H16,46.57,2020-06-07 16:00:00
6/7/2020,H17,45.57,2020-06-07 17:00:00
6/7/2020,H18,39.6,2020-06-07 18:00:00
6/7/2020,H19,37.71,2020-06-07 19:00:00
6/7/2020,H20,31.4,2020-06-07 20:00:00
6/7/2020,H21,25.9,2020-06-07 21:00:00
6/7/2020,H22,36.1,2020-06-07 22:00:00
6/7/2020,H23,33.49,2020-06-07 23:00:00
6/7/2020,H24,29.08,2020-06-07 00:00:00
6/8/2020,H1,8.06,2020-06-08 01:00:00
6/8/2020,H2,8.82,2020-06-08 02:00:00
6/8/2020,H3,15.8,2020-06-08 03:00:00
6/8/2020,H4,26.99,2020-06-08 04:00:00
6/8/2020,H5,37.43,2020-06-08 05:00:00
6/8/2020,H6,42.06,2020-06-08 06:00:00
6/8/2020,H7,39.95,2020-06-08 07:00:00
6/8/2020,H8,30.68,2020-06-08 08:00:00
6/8/2020,H9,27.65,2020-06-08 09:00:00
6/8/2020,H10,24.49,2020-06-08 10:00:00
6/8/2020,H11,20.74,2020-06-08 11:00:00
6/8/2020,H12,21.93,2020-06-08 12:00:00
6/8/2020,H13,22.53,2020-06-08 13:00:00
6/8/2020,H14,24.43,2020-06-08 14:00:00
6/8/2020,H15,24.98,2020-06-08 15:00:00
6/8/2020,H16,26.99,2020-06-08 16:00:00
6/8/2020,H17,34.98,2020-06-08 17:00:00
6/8/2020,H18,38.18,2020-06-08 18:00:00
6/8/2020,H19,30.78,2020-06-08 19:00:00
6/8/2020,H20,27.08,2020-06-08 20:00:00
6/8/2020,H21,22.98,2020-06-08 21:00:00
6/8/2020,H22,32.3,2020-06-08 22:00:00
6/8/2020,H23,30.71,2020-06-08 23:00:00
6/8/2020,H24,29.65,2020-06-08 00:00:00
6/9/2020,H1,18.36,2020-06-09 01:00:00
6/9/2020,H2,18.58,2020-06-09 02:00:00
6/9/2020,H3,19.59,2020-06-09 03:00:00
6/9/2020,H4,24.5,2020-06-09 04:00:00
6/9/2020,H5,31.54,2020-06-09 05:00:00
6/9/2020,H6,31.15,2020-06-09 06:00:00
6/9/2020,H7,28.49,2020-06-09 07:00:00
6/9/2020,H8,27.99,2020-06-09 08:00:00
6/9/2020,H9,26.87,2020-06-09 09:00:00
6/9/2020,H10,25.36,2020-06-09 10:00:00
6/9/2020,H11,22.67,2020-06-09 11:00:00
6/9/2020,H12,21.18,2020-06-09 12:00:00
6/9/2020,H13,21.53,2020-06-09 13:00:00
6/9/2020,H14,21.88,2020-06-09 14:00:00
6/9/2020,H15,25.0,2020-06-09 15:00:00
6/9/2020,H16,27.22,2020-06-09 16:00:00
6/9/2020,H17,30.93,2020-06-09 17:00:00
6/9/2020,H18,34.76,2020-06-09 18:00:00
6/9/2020,H19,30.92,2020-06-09 19:00:00
6/9/2020,H20,28.17,2020-06-09 20:00:00
6/9/2020,H21,23.75,2020-06-09 21:00:00
6/9/2020,H22,10.67,2020-06-09 22:00:00
6/9/2020,H23,9.1,2020-06-09 23:00:00
6/9/2020,H24,8.41,2020-06-09 00:00:00
6/10/2020,H1,23.02,2020-06-10 01:00:00
6/10/2020,H2,20.11,2020-06-10 02:00:00
6/10/2020,H3,15.96,2020-06-10 03:00:00
6/10/2020,H4,15.3,2020-06-10 04:00:00
6/10/2020,H5,16.53,2020-06-10 05:00:00
6/10/2020,H6,16.12,2020-06-10 06:00:00
6/10/2020,H7,17.93,2020-06-10 07:00:00
6/10/2020,H8,21.0,2020-06-10 08:00:00
6/10/2020,H9,21.83,2020-06-10 09:00:00
6/10/2020,H10,20.59,2020-06-10 10:00:00
6/10/2020,H11,15.83,2020-06-10 11:00:00
6/10/2020,H12,13.52,2020-06-10 12:00:00
6/10/2020,H13,14.78,2020-06-10 13:00:00
6/10/2020,H14,16.0,2020-06-10 14:00:00
6/10/2020,H15,21.59,2020-06-10 15:00:00
6/10/2020,H16,26.07,2020-06-10 16:00:00
6/10/2020,H17,30.61,2020-06-10 17:00:00
6/10/2020,H18,34.82,2020-06-10 18:00:00
6/10/2020,H19,43.24,2020-06-10 19:00:00
6/10/2020,H20,37.23,2020-06-10 20:00:00
6/10/2020,H21,25.48,2020-06-10 21:00:00
6/10/2020,H22,21.05,2020-06-10 22:00:00
6/10/2020,H23,19.6,2020-06-10 23:00:00
6/10/2020,H24,18.54,2020-06-10 00:00:00
6/11/2020,H1,28.76,2020-06-11 01:00:00
6/11/2020,H2,28.47,2020-06-11 02:00:00
6/11/2020,H3,29.86,2020-06-11 03:00:00
6/11/2020,H4,36.8,2020-06-11 04:00:00
6/11/2020,H5,41.52,2020-06-11 05:00:00
6/11/2020,H6,40.55,2020-06-11 06:00:00
6/11/2020,H7,39.15,2020-06-11 07:00:00
6/11/2020,H8,37.95,2020-06-11 08:00:00
6/11/2020,H9,37.91,2020-06-11 09:00:00
6/11/2020,H10,37.7,2020-06-11 10:00:00
6/11/2020,H11,36.58,2020-06-11 11:00:00
6/11/2020,H12,36.93,2020-06-11 12:00:00
6/11/2020,H13,37.83,2020-06-11 13:00:00
6/11/2020,H14,38.45,2020-06-11 14:00:00
6/11/2020,H15,41.72,2020-06-11 15:00:00
6/11/2020,H16,45.32,2020-06-11 16:00:00
6/11/2020,H17,47.27,2020-06-11 17:00:00
6/11/2020,H18,48.14,2020-06-11 18:00:00
6/11/2020,H19,46.35,2020-06-11 19:00:00
6/11/2020,H20,43.17,2020-06-11 20:00:00
6/11/2020,H21,39.1,2020-06-11 21:00:00
6/11/2020,H22,36.82,2020-06-11 22:00:00
6/11/2020,H23,26.91,2020-06-11 23:00:00
6/11/2020,H24,22.61,2020-06-11 00:00:00
6/12/2020,H1,31.0,2020-06-12 01:00:00
6/12/2020,H2,30.96,2020-06-12 02:00:00
6/12/2020,H3,33.64,2020-06-12 03:00:00
6/12/2020,H4,38.36,2020-06-12 04:00:00
6/12/2020,H5,45.99,2020-06-12 05:00:00
6/12/2020,H6,48.8,2020-06-12 06:00:00
6/12/2020,H7,48.01,2020-06-12 07:00:00
6/12/2020,H8,46.51,2020-06-12 08:00:00
6/12/2020,H9,46.52,2020-06-12 09:00:00
6/12/2020,H10,46.12,2020-06-12 10:00:00
6/12/2020,H11,44.0,2020-06-12 11:00:00
6/12/2020,H12,41.32,2020-06-12 12:00:00
6/12/2020,H13,40.94,2020-06-12 13:00:00
6/12/2020,H14,42.31,2020-06-12 14:00:00
6/12/2020,H15,45.33,2020-06-12 15:00:00
6/12/2020,H16,48.62,2020-06-12 16:00:00
6/12/2020,H17,51.01,2020-06-12 17:00:00
6/12/2020,H18,47.34,2020-06-12 18:00:00
6/12/2020,H19,44.03,2020-06-12 19:00:00
6/12/2020,H20,41.3,2020-06-12 20:00:00
6/12/2020,H21,36.06,2020-06-12 21:00:00
6/12/2020,H22,34.92,2020-06-12 22:00:00
6/12/2020,H23,31.24,2020-06-12 23:00:00
6/12/2020,H24,29.34,2020-06-12 00:00:00
6/13/2020,H1,33.14,2020-06-13 01:00:00
6/13/2020,H2,33.14,2020-06-13 02:00:00
6/13/2020,H3,37.02,2020-06-13 03:00:00
6/13/2020,H4,50.71,2020-06-13 04:00:00
6/13/2020,H5,61.15,2020-06-13 05:00:00
6/13/2020,H6,63.93,2020-06-13 06:00:00
6/13/2020,H7,55.93,2020-06-13 07:00:00
6/13/2020,H8,50.02,2020-06-13 08:00:00
6/13/2020,H9,48.0,2020-06-13 09:00:00
6/13/2020,H10,45.71,2020-06-13 10:00:00
6/13/2020,H11,44.91,2020-06-13 11:00:00
6/13/2020,H12,44.73,2020-06-13 12:00:00
6/13/2020,H13,46.22,2020-06-13 13:00:00
6/13/2020,H14,51.34,2020-06-13 14:00:00
6/13/2020,H15,58.6,2020-06-13 15:00:00
6/13/2020,H16,69.83,2020-06-13 16:00:00
6/13/2020,H17,80.0,2020-06-13 17:00:00
6/13/2020,H18,75.86,2020-06-13 18:00:00
6/13/2020,H19,58.84,2020-06-13 19:00:00
6/13/2020,H20,51.86,2020-06-13 20:00:00
6/13/2020,H21,44.07,2020-06-13 21:00:00
6/13/2020,H22,36.35,2020-06-13 22:00:00
6/13/2020,H23,32.5,2020-06-13 23:00:00
6/13/2020,H24,31.28,2020-06-13 00:00:00
6/14/2020,H1,23.9,2020-06-14 01:00:00
6/14/2020,H2,24.98,2020-06-14 02:00:00
6/14/2020,H3,27.47,2020-06-14 03:00:00
6/14/2020,H4,38.75,2020-06-14 04:00:00
6/14/2020,H5,46.55,2020-06-14 05:00:00
6/14/2020,H6,50.05,2020-06-14 06:00:00
6/14/2020,H7,48.02,2020-06-14 07:00:00
6/14/2020,H8,48.21,2020-06-14 08:00:00
6/14/2020,H9,48.19,2020-06-14 09:00:00
6/14/2020,H10,44.83,2020-06-14 10:00:00
6/14/2020,H11,43.53,2020-06-14 11:00:00
6/14/2020,H12,44.94,2020-06-14 12:00:00
6/14/2020,H13,45.78,2020-06-14 13:00:00
6/14/2020,H14,48.96,2020-06-14 14:00:00
6/14/2020,H15,50.0,2020-06-14 15:00:00
6/14/2020,H16,60.92,2020-06-14 16:00:00
6/14/2020,H17,72.0,2020-06-14 17:00:00
6/14/2020,H18,62.08,2020-06-14 18:00:00
6/14/2020,H19,47.24,2020-06-14 19:00:00
6/14/2020,H20,41.05,2020-06-14 20:00:00
6/14/2020,H21,33.13,2020-06-14 21:00:00
6/14/2020,H22,38.6,2020-06-14 22:00:00
6/14/2020,H23,35.02,2020-06-14 23:00:00
6/14/2020,H24,34.2,2020-06-14 00:00:00
6/15/2020,H1,32.29,2020-06-15 01:00:00
6/15/2020,H2,32.23,2020-06-15 02:00:00
6/15/2020,H3,35.8,2020-06-15 03:00:00
6/15/2020,H4,41.5,2020-06-15 04:00:00
6/15/2020,H5,43.98,2020-06-15 05:00:00
6/15/2020,H6,46.22,2020-06-15 06:00:00
6/15/2020,H7,48.03,2020-06-15 07:00:00
6/15/2020,H8,48.09,2020-06-15 08:00:00
6/15/2020,H9,48.21,2020-06-15 09:00:00
6/15/2020,H10,47.71,2020-06-15 10:00:00
6/15/2020,H11,45.35,2020-06-15 11:00:00
6/15/2020,H12,45.9,2020-06-15 12:00:00
6/15/2020,H13,45.95,2020-06-15 13:00:00
6/15/2020,H14,54.57,2020-06-15 14:00:00
6/15/2020,H15,55.44,2020-06-15 15:00:00
6/15/2020,H16,51.2,2020-06-15 16:00:00
6/15/2020,H17,49.16,2020-06-15 17:00:00
6/15/2020,H18,48.81,2020-06-15 18:00:00
6/15/2020,H19,44.16,2020-06-15 19:00:00
6/15/2020,H20,40.54,2020-06-15 20:00:00
6/15/2020,H21,36.49,2020-06-15 21:00:00
6/15/2020,H22,28.0,2020-06-15 22:00:00
6/15/2020,H23,26.49,2020-06-15 23:00:00
6/15/2020,H24,25.25,2020-06-15 00:00:00
6/16/2020,H1,22.0,2020-06-16 01:00:00
6/16/2020,H2,22.54,2020-06-16 02:00:00
6/16/2020,H3,32.94,2020-06-16 03:00:00
6/16/2020,H4,45.8,2020-06-16 04:00:00
6/16/2020,H5,58.75,2020-06-16 05:00:00
6/16/2020,H6,62.8,2020-06-16 06:00:00
6/16/2020,H7,63.98,2020-06-16 07:00:00
6/16/2020,H8,61.4,2020-06-16 08:00:00
6/16/2020,H9,61.13,2020-06-16 09:00:00
6/16/2020,H10,61.9,2020-06-16 10:00:00
6/16/2020,H11,60.94,2020-06-16 11:00:00
6/16/2020,H12,60.3,2020-06-16 12:00:00
6/16/2020,H13,60.63,2020-06-16 13:00:00
6/16/2020,H14,63.1,2020-06-16 14:00:00
6/16/2020,H15,63.37,2020-06-16 15:00:00
6/16/2020,H16,61.41,2020-06-16 16:00:00
6/16/2020,H17,58.06,2020-06-16 17:00:00
6/16/2020,H18,55.04,2020-06-16 18:00:00
6/16/2020,H19,45.49,2020-06-16 19:00:00
6/16/2020,H20,43.61,2020-06-16 20:00:00
6/16/2020,H21,36.7,2020-06-16 21:00:00
6/16/2020,H22,44.43,2020-06-16 22:00:00
6/16/2020,H23,34.71,2020-06-16 23:00:00
6/16/2020,H24,33.01,2020-06-16 00:00:00
6/17/2020,H1,44.2,2020-06-17 01:00:00
6/17/2020,H2,47.92,2020-06-17 02:00:00
6/17/2020,H3,54.72,2020-06-17 03:00:00
6/17/2020,H4,62.77,2020-06-17 04:00:00
6/17/2020,H5,75.25,2020-06-17 05:00:00
6/17/2020,H6,85.67,2020-06-17 06:00:00
6/17/2020,H7,77.63,2020-06-17 07:00:00
6/17/2020,H8,68.84,2020-06-17 08:00:00
6/17/2020,H9,68.84,2020-06-17 09:00:00
6/17/2020,H10,70.93,2020-06-17 10:00:00
6/17/2020,H11,67.27,2020-06-17 11:00:00
6/17/2020,H12,68.68,2020-06-17 12:00:00
6/17/2020,H13,68.84,2020-06-17 13:00:00
6/17/2020,H14,70.25,2020-06-17 14:00:00
6/17/2020,H15,79.65,2020-06-17 15:00:00
6/17/2020,H16,75.08,2020-06-17 16:00:00
6/17/2020,H17,72.86,2020-06-17 17:00:00
6/17/2020,H18,62.77,2020-06-17 18:00:00
6/17/2020,H19,62.98,2020-06-17 19:00:00
6/17/2020,H20,62.77,2020-06-17 20:00:00
6/17/2020,H21,56.08,2020-06-17 21:00:00
6/17/2020,H22,30.5,2020-06-17 22:00:00
6/17/2020,H23,27.05,2020-06-17 23:00:00
6/17/2020,H24,24.99,2020-06-17 00:00:00
6/18/2020,H1,30.02,2020-06-18 01:00:00
6/18/2020,H2,30.2,2020-06-18 02:00:00
6/18/2020,H3,31.67,2020-06-18 03:00:00
6/18/2020,H4,35.76,2020-06-18 04:00:00
6/18/2020,H5,42.0,2020-06-18 05:00:00
6/18/2020,H6,42.02,2020-06-18 06:00:00
6/18/2020,H7,39.25,2020-06-18 07:00:00
6/18/2020,H8,35.25,2020-06-18 08:00:00
6/18/2020,H9,33.47,2020-06-18 09:00:00
6/18/2020,H10,30.05,2020-06-18 10:00:00
6/18/2020,H11,29.26,2020-06-18 11:00:00
6/18/2020,H12,29.51,2020-06-18 12:00:00
6/18/2020,H13,33.17,2020-06-18 13:00:00
6/18/2020,H14,37.09,2020-06-18 14:00:00
6/18/2020,H15,47.77,2020-06-18 15:00:00
6/18/2020,H16,52.81,2020-06-18 16:00:00
6/18/2020,H17,50.59,2020-06-18 17:00:00
6/18/2020,H18,48.06,2020-06-18 18:00:00
6/18/2020,H19,42.0,2020-06-18 19:00:00
6/18/2020,H20,37.11,2020-06-18 20:00:00
6/18/2020,H21,32.95,2020-06-18 21:00:00
6/18/2020,H22,57.01,2020-06-18 22:00:00
6/18/2020,H23,53.75,2020-06-18 23:00:00
6/18/2020,H24,48.9,2020-06-18 00:00:00
6/19/2020,H1,8.03,2020-06-19 01:00:00
6/19/2020,H2,7.59,2020-06-19 02:00:00
6/19/2020,H3,7.0,2020-06-19 03:00:00
6/19/2020,H4,7.63,2020-06-19 04:00:00
6/19/2020,H5,8.3,2020-06-19 05:00:00
6/19/2020,H6,7.2,2020-06-19 06:00:00
6/19/2020,H7,7.12,2020-06-19 07:00:00
6/19/2020,H8,8.07,2020-06-19 08:00:00
6/19/2020,H9,8.24,2020-06-19 09:00:00
6/19/2020,H10,2.08,2020-06-19 10:00:00
6/19/2020,H11,1.15,2020-06-19 11:00:00
6/19/2020,H12,-0.91,2020-06-19 12:00:00
6/19/2020,H13,2.08,2020-06-19 13:00:00
6/19/2020,H14,14.39,2020-06-19 14:00:00
6/19/2020,H15,25.65,2020-06-19 15:00:00
6/19/2020,H16,37.86,2020-06-19 16:00:00
6/19/2020,H17,38.82,2020-06-19 17:00:00
6/19/2020,H18,36.57,2020-06-19 18:00:00
6/19/2020,H19,30.02,2020-06-19 19:00:00
6/19/2020,H20,28.81,2020-06-19 20:00:00
6/19/2020,H21,24.1,2020-06-19 21:00:00
6/19/2020,H22,36.65,2020-06-19 22:00:00
6/19/2020,H23,33.33,2020-06-19 23:00:00
6/19/2020,H24,30.81,2020-06-19 00:00:00
6/20/2020,H1,16.8,2020-06-20 01:00:00
6/20/2020,H2,16.88,2020-06-20 02:00:00
6/20/2020,H3,18.99,2020-06-20 03:00:00
6/20/2020,H4,26.21,2020-06-20 04:00:00
6/20/2020,H5,33.96,2020-06-20 05:00:00
6/20/2020,H6,31.0,2020-06-20 06:00:00
6/20/2020,H7,25.17,2020-06-20 07:00:00
6/20/2020,H8,22.01,2020-06-20 08:00:00
6/20/2020,H9,16.78,2020-06-20 09:00:00
6/20/2020,H10,16.0,2020-06-20 10:00:00
6/20/2020,H11,14.17,2020-06-20 11:00:00
6/20/2020,H12,13.43,2020-06-20 12:00:00
6/20/2020,H13,15.03,2020-06-20 13:00:00
6/20/2020,H14,20.45,2020-06-20 14:00:00
6/20/2020,H15,29.07,2020-06-20 15:00:00
6/20/2020,H16,37.02,2020-06-20 16:00:00
6/20/2020,H17,47.93,2020-06-20 17:00:00
6/20/2020,H18,52.97,2020-06-20 18:00:00
6/20/2020,H19,37.94,2020-06-20 19:00:00
6/20/2020,H20,32.21,2020-06-20 20:00:00
6/20/2020,H21,25.0,2020-06-20 21:00:00
6/20/2020,H22,24.61,2020-06-20 22:00:00
6/20/2020,H23,18.77,2020-06-20 23:00:00
6/20/2020,H24,11.2,2020-06-20 00:00:00
6/21/2020,H1,16.89,2020-06-21 01:00:00
6/21/2020,H2,17.09,2020-06-21 02:00:00
6/21/2020,H3,18.44,2020-06-21 03:00:00
6/21/2020,H4,22.81,2020-06-21 04:00:00
6/21/2020,H5,30.91,2020-06-21 05:00:00
6/21/2020,H6,29.56,2020-06-21 06:00:00
6/21/2020,H7,29.81,2020-06-21 07:00:00
6/21/2020,H8,27.12,2020-06-21 08:00:00
6/21/2020,H9,29.25,2020-06-21 09:00:00
6/21/2020,H10,32.14,2020-06-21 10:00:00
6/21/2020,H11,30.4,2020-06-21 11:00:00
6/21/2020,H12,28.77,2020-06-21 12:00:00
6/21/2020,H13,30.07,2020-06-21 13:00:00
6/21/2020,H14,32.07,2020-06-21 14:00:00
6/21/2020,H15,36.16,2020-06-21 15:00:00
6/21/2020,H16,35.51,2020-06-21 16:00:00
6/21/2020,H17,38.67,2020-06-21 17:00:00
6/21/2020,H18,43.99,2020-06-21 18:00:00
6/21/2020,H19,37.5,2020-06-21 19:00:00
6/21/2020,H20,32.43,2020-06-21 20:00:00
6/21/2020,H21,27.99,2020-06-21 21:00:00
6/21/2020,H22,20.6,2020-06-21 22:00:00
6/21/2020,H23,18.28,2020-06-21 23:00:00
6/21/2020,H24,16.88,2020-06-21 00:00:00
6/22/2020,H1,17.69,2020-06-22 01:00:00
6/22/2020,H2,18.63,2020-06-22 02:00:00
6/22/2020,H3,22.82,2020-06-22 03:00:00
6/22/2020,H4,35.01,2020-06-22 04:00:00
6/22/2020,H5,45.13,2020-06-22 05:00:00
6/22/2020,H6,46.2,2020-06-22 06:00:00
6/22/2020,H7,43.88,2020-06-22 07:00:00
6/22/2020,H8,41.91,2020-06-22 08:00:00
6/22/2020,H9,43.17,2020-06-22 09:00:00
6/22/2020,H10,44.52,2020-06-22 10:00:00
6/22/2020,H11,42.41,2020-06-22 11:00:00
6/22/2020,H12,42.24,2020-06-22 12:00:00
6/22/2020,H13,41.79,2020-06-22 13:00:00
6/22/2020,H14,41.85,2020-06-22 14:00:00
6/22/2020,H15,39.05,2020-06-22 15:00:00
6/22/2020,H16,39.0,2020-06-22 16:00:00
6/22/2020,H17,41.0,2020-06-22 17:00:00
6/22/2020,H18,42.96,2020-06-22 18:00:00
6/22/2020,H19,41.51,2020-06-22 19:00:00
6/22/2020,H20,37.93,2020-06-22 20:00:00
